"response_id","experience"
"GEN24_23568","None of these"
"GEN24_23571","None of these"
"GEN24_23574","None of these"
"GEN24_23575","None of these"
"GEN24_23581","None of these"
"GEN24_23582","None of these"
"GEN24_23585","None of these"
"GEN24_23586","Some other Maori cultural activity"
"GEN24_23586","Watch a live Maori performance"
"GEN24_23587","None of these"
"GEN24_23591","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23591","Visit a Maori family in their home"
"GEN24_23593","None of these"
"GEN24_23594","Some other Maori cultural activity"
"GEN24_23596","None of these"
"GEN24_23597","Some other Maori cultural activity"
"GEN24_23597","Watch a live Maori performance"
"GEN24_23599","None of these"
"GEN24_23600","None of these"
"GEN24_23601","None of these"
"GEN24_23603","None of these"
"GEN24_23604","None of these"
"GEN24_23605","None of these"
"GEN24_23606","Eat Maori traditional food"
"GEN24_23606","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23606","Watch a live Maori performance"
"GEN24_23607","None of these"
"GEN24_23608","None of these"
"GEN24_23609","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23611","Visit a Maori marae (a Maori meeting place)"
"GEN24_23616","None of these"
"GEN24_23618","None of these"
"GEN24_23619","None of these"
"GEN24_23622","None of these"
"GEN24_23623","Eat Maori traditional food"
"GEN24_23623","See Maori art or crafts being created"
"GEN24_23623","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23623","Some other Maori cultural activity"
"GEN24_23623","Visit a Maori marae (a Maori meeting place)"
"GEN24_23623","Watch a live Maori performance"
"GEN24_23624","None of these"
"GEN24_23625","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23625","Some other Maori cultural activity"
"GEN24_23625","Visit a Maori marae (a Maori meeting place)"
"GEN24_23626","None of these"
"GEN24_23630","None of these"
"GEN24_23632","None of these"
"GEN24_23650","None of these"
"GEN24_23660","See Maori art or crafts being created"
"GEN24_23660","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23660","Visit a Maori marae (a Maori meeting place)"
"GEN24_23660","Watch a live Maori performance"
"GEN24_23661","None of these"
"GEN24_23665","None of these"
"GEN24_23667","Some other Maori cultural activity"
"GEN24_23667","Visit a Maori family in their home"
"GEN24_23671","None of these"
"GEN24_23676","None of these"
"GEN24_23679","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23689","None of these"
"GEN24_23695","Watch a live Maori performance"
"GEN24_23700","None of these"
"GEN24_23704","None of these"
"GEN24_23708","None of these"
"GEN24_23710","See Maori art or crafts being created"
"GEN24_23712","None of these"
"GEN24_23716","None of these"
"GEN24_23719","None of these"
"GEN24_23720","None of these"
"GEN24_23721","Eat Maori traditional food"
"GEN24_23721","Visit a Maori family in their home"
"GEN24_23728","None of these"
"GEN24_23729","Eat Maori traditional food"
"GEN24_23729","See Maori art or crafts being created"
"GEN24_23729","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23731","None of these"
"GEN24_23733","None of these"
"GEN24_23746","None of these"
"GEN24_23757","None of these"
"GEN24_23760","None of these"
"GEN24_23782","None of these"
"GEN24_23785","Visit a Maori marae (a Maori meeting place)"
"GEN24_23787","Visit a Maori marae (a Maori meeting place)"
"GEN24_23790","None of these"
"GEN24_23792","Visit a Maori marae (a Maori meeting place)"
"GEN24_23793","Visit a Maori marae (a Maori meeting place)"
"GEN24_23795","Visit a Maori marae (a Maori meeting place)"
"GEN24_23797","None of these"
"GEN24_23798","None of these"
"GEN24_23799","None of these"
"GEN24_23800","None of these"
"GEN24_23801","Visit a Maori marae (a Maori meeting place)"
"GEN24_23804","None of these"
"GEN24_23810","None of these"
"GEN24_23813","Visit a Maori marae (a Maori meeting place)"
"GEN24_23813","Watch a live Maori performance"
"GEN24_23814","None of these"
"GEN24_23815","None of these"
"GEN24_23816","None of these"
"GEN24_23817","Eat Maori traditional food"
"GEN24_23817","Visit a Maori marae (a Maori meeting place)"
"GEN24_23818","None of these"
"GEN24_23819","Watch a live Maori performance"
"GEN24_23820","Visit a Maori marae (a Maori meeting place)"
"GEN24_23827","Eat Maori traditional food"
"GEN24_23827","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23832","None of these"
"GEN24_23843","None of these"
"GEN24_23863","None of these"
"GEN24_23886","Eat Maori traditional food"
"GEN24_23886","See Maori art or crafts being created"
"GEN24_23886","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23886","Visit a Maori marae (a Maori meeting place)"
"GEN24_23892","Some other Maori cultural activity"
"GEN24_23892","Visit a Maori marae (a Maori meeting place)"
"GEN24_23894","See Maori art or crafts being created"
"GEN24_23897","See Maori art or crafts being created"
"GEN24_23897","Some other Maori cultural activity"
"GEN24_23897","Visit a Maori marae (a Maori meeting place)"
"GEN24_23902","See Maori artefacts, art or crafts in an exhibition"
"GEN24_23902","Visit a Maori marae (a Maori meeting place)"
"GEN24_23908","None of these"
"GEN24_23963","None of these"
"GEN24_23987","None of these"
"GEN24_23991","None of these"
"GEN24_23992","None of these"
"GEN24_23994","None of these"
"GEN24_23995","None of these"
"GEN24_23996","None of these"
"GEN24_23997","Eat Maori traditional food"
"GEN24_23997","Watch a live Maori performance"
"GEN24_24001","None of these"
"GEN24_24002","None of these"
"GEN24_24004","None of these"
"GEN24_24005","None of these"
"GEN24_24007","None of these"
"GEN24_24008","Eat Maori traditional food"
"GEN24_24008","See Maori art or crafts being created"
"GEN24_24008","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24008","Some other Maori cultural activity"
"GEN24_24008","Visit a Maori marae (a Maori meeting place)"
"GEN24_24008","Watch a live Maori performance"
"GEN24_24009","Some other Maori cultural activity"
"GEN24_24009","Visit a Maori family in their home"
"GEN24_24011","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24013","Eat Maori traditional food"
"GEN24_24013","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24013","Some other Maori cultural activity"
"GEN24_24015","Eat Maori traditional food"
"GEN24_24015","Watch a live Maori performance"
"GEN24_24018","None of these"
"GEN24_24019","None of these"
"GEN24_24029","None of these"
"GEN24_24031","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24032","None of these"
"GEN24_24037","None of these"
"GEN24_24038","None of these"
"GEN24_24040","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24042","Visit a Maori family in their home"
"GEN24_24042","Visit a Maori marae (a Maori meeting place)"
"GEN24_24044","None of these"
"GEN24_24050","None of these"
"GEN24_24051","Eat Maori traditional food"
"GEN24_24051","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24051","Visit a Maori marae (a Maori meeting place)"
"GEN24_24051","Watch a live Maori performance"
"GEN24_24053","None of these"
"GEN24_24054","None of these"
"GEN24_24056","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24058","Eat Maori traditional food"
"GEN24_24058","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24058","Some other Maori cultural activity"
"GEN24_24058","Watch a live Maori performance"
"GEN24_24059","None of these"
"GEN24_24061","None of these"
"GEN24_24063","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24064","None of these"
"GEN24_24067","None of these"
"GEN24_24068","None of these"
"GEN24_24069","Some other Maori cultural activity"
"GEN24_24070","Some other Maori cultural activity"
"GEN24_24073","See Maori art or crafts being created"
"GEN24_24074","None of these"
"GEN24_24081","None of these"
"GEN24_24086","None of these"
"GEN24_24087","None of these"
"GEN24_24088","Visit a Maori family in their home"
"GEN24_24092","Watch a live Maori performance"
"GEN24_24093","Eat Maori traditional food"
"GEN24_24093","See Maori art or crafts being created"
"GEN24_24093","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24093","Visit a Maori marae (a Maori meeting place)"
"GEN24_24093","Watch a live Maori performance"
"GEN24_24094","Eat Maori traditional food"
"GEN24_24094","See Maori art or crafts being created"
"GEN24_24094","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24094","Visit a Maori marae (a Maori meeting place)"
"GEN24_24095","See Maori art or crafts being created"
"GEN24_24095","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24100","None of these"
"GEN24_24101","None of these"
"GEN24_24115","None of these"
"GEN24_24126","Eat Maori traditional food"
"GEN24_24126","Watch a live Maori performance"
"GEN24_24131","See Maori art or crafts being created"
"GEN24_24131","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24139","Visit a Maori marae (a Maori meeting place)"
"GEN24_24150","None of these"
"GEN24_24151","None of these"
"GEN24_24166","None of these"
"GEN24_24168","None of these"
"GEN24_24176","None of these"
"GEN24_24179","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24188","None of these"
"GEN24_24189","None of these"
"GEN24_24197","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24197","Visit a Maori marae (a Maori meeting place)"
"GEN24_24208","None of these"
"GEN24_24212","None of these"
"GEN24_24213","None of these"
"GEN24_24214","None of these"
"GEN24_24224","None of these"
"GEN24_24234","Some other Maori cultural activity"
"GEN24_24237","See Maori art or crafts being created"
"GEN24_24244","None of these"
"GEN24_24245","None of these"
"GEN24_24249","None of these"
"GEN24_24250","None of these"
"GEN24_24251","None of these"
"GEN24_24255","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24269","None of these"
"GEN24_24273","None of these"
"GEN24_24275","None of these"
"GEN24_24284","Eat Maori traditional food"
"GEN24_24285","None of these"
"GEN24_24288","None of these"
"GEN24_24290","See Maori art or crafts being created"
"GEN24_24291","None of these"
"GEN24_24295","None of these"
"GEN24_24297","Eat Maori traditional food"
"GEN24_24297","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24297","Some other Maori cultural activity"
"GEN24_24297","Visit a Maori family in their home"
"GEN24_24297","Visit a Maori marae (a Maori meeting place)"
"GEN24_24297","Watch a live Maori performance"
"GEN24_24301","None of these"
"GEN24_24302","Eat Maori traditional food"
"GEN24_24302","See Maori art or crafts being created"
"GEN24_24302","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24302","Visit a Maori marae (a Maori meeting place)"
"GEN24_24302","Watch a live Maori performance"
"GEN24_24310","None of these"
"GEN24_24315","None of these"
"GEN24_24318","None of these"
"GEN24_24330","See Maori art or crafts being created"
"GEN24_24330","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24330","Watch a live Maori performance"
"GEN24_24335","None of these"
"GEN24_24363","None of these"
"GEN24_24376","None of these"
"GEN24_24378","None of these"
"GEN24_24381","See Maori art or crafts being created"
"GEN24_24381","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24381","Watch a live Maori performance"
"GEN24_24388","None of these"
"GEN24_24409","See Maori art or crafts being created"
"GEN24_24409","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24412","None of these"
"GEN24_24413","None of these"
"GEN24_24419","None of these"
"GEN24_24420","None of these"
"GEN24_24421","None of these"
"GEN24_24422","None of these"
"GEN24_24424","None of these"
"GEN24_24430","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24432","None of these"
"GEN24_24436","Eat Maori traditional food"
"GEN24_24436","Visit a Maori marae (a Maori meeting place)"
"GEN24_24436","Watch a live Maori performance"
"GEN24_24438","None of these"
"GEN24_24439","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24441","None of these"
"GEN24_24444","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24445","None of these"
"GEN24_24452","None of these"
"GEN24_24453","None of these"
"GEN24_24454","None of these"
"GEN24_24458","None of these"
"GEN24_24466","Eat Maori traditional food"
"GEN24_24466","See Maori art or crafts being created"
"GEN24_24466","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24466","Visit a Maori marae (a Maori meeting place)"
"GEN24_24466","Watch a live Maori performance"
"GEN24_24468","Some other Maori cultural activity"
"GEN24_24468","Visit a Maori marae (a Maori meeting place)"
"GEN24_24468","Watch a live Maori performance"
"GEN24_24472","Eat Maori traditional food"
"GEN24_24472","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24472","Some other Maori cultural activity"
"GEN24_24472","Visit a Maori marae (a Maori meeting place)"
"GEN24_24472","Watch a live Maori performance"
"GEN24_24473","None of these"
"GEN24_24476","None of these"
"GEN24_24480","None of these"
"GEN24_24481","None of these"
"GEN24_24482","None of these"
"GEN24_24484","See Maori art or crafts being created"
"GEN24_24484","Visit a Maori marae (a Maori meeting place)"
"GEN24_24485","Visit a Maori marae (a Maori meeting place)"
"GEN24_24485","Watch a live Maori performance"
"GEN24_24487","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24487","Watch a live Maori performance"
"GEN24_24489","Visit a Maori marae (a Maori meeting place)"
"GEN24_24504","None of these"
"GEN24_24505","None of these"
"GEN24_24509","Some other Maori cultural activity"
"GEN24_24512","Eat Maori traditional food"
"GEN24_24512","See Maori art or crafts being created"
"GEN24_24512","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24512","Visit a Maori marae (a Maori meeting place)"
"GEN24_24512","Watch a live Maori performance"
"GEN24_24516","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24527","None of these"
"GEN24_24533","None of these"
"GEN24_24542","None of these"
"GEN24_24605","None of these"
"GEN24_24606","Eat Maori traditional food"
"GEN24_24606","Some other Maori cultural activity"
"GEN24_24606","Visit a Maori marae (a Maori meeting place)"
"GEN24_24616","None of these"
"GEN24_24629","None of these"
"GEN24_24630","None of these"
"GEN24_24631","See Maori art or crafts being created"
"GEN24_24633","None of these"
"GEN24_24636","Visit a Maori marae (a Maori meeting place)"
"GEN24_24636","Watch a live Maori performance"
"GEN24_24637","Some other Maori cultural activity"
"GEN24_24639","None of these"
"GEN24_24640","None of these"
"GEN24_24641","None of these"
"GEN24_24643","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24643","Visit a Maori family in their home"
"GEN24_24647","Some other Maori cultural activity"
"GEN24_24647","Watch a live Maori performance"
"GEN24_24649","Eat Maori traditional food"
"GEN24_24649","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24649","Visit a Maori marae (a Maori meeting place)"
"GEN24_24649","Watch a live Maori performance"
"GEN24_24653","None of these"
"GEN24_24654","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24654","Visit a Maori marae (a Maori meeting place)"
"GEN24_24654","Watch a live Maori performance"
"GEN24_24656","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24661","None of these"
"GEN24_24748","Some other Maori cultural activity"
"GEN24_24762","None of these"
"GEN24_24764","Eat Maori traditional food"
"GEN24_24764","See Maori art or crafts being created"
"GEN24_24764","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24764","Some other Maori cultural activity"
"GEN24_24764","Visit a Maori family in their home"
"GEN24_24764","Visit a Maori marae (a Maori meeting place)"
"GEN24_24764","Watch a live Maori performance"
"GEN24_24765","None of these"
"GEN24_24767","None of these"
"GEN24_24775","None of these"
"GEN24_24794","None of these"
"GEN24_24797","None of these"
"GEN24_24801","None of these"
"GEN24_24803","None of these"
"GEN24_24804","None of these"
"GEN24_24811","None of these"
"GEN24_24813","None of these"
"GEN24_24814","See Maori art or crafts being created"
"GEN24_24814","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24814","Watch a live Maori performance"
"GEN24_24822","Eat Maori traditional food"
"GEN24_24822","See Maori art or crafts being created"
"GEN24_24822","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24822","Some other Maori cultural activity"
"GEN24_24822","Visit a Maori marae (a Maori meeting place)"
"GEN24_24822","Watch a live Maori performance"
"GEN24_24824","See Maori art or crafts being created"
"GEN24_24824","Some other Maori cultural activity"
"GEN24_24825","None of these"
"GEN24_24827","None of these"
"GEN24_24828","None of these"
"GEN24_24850","None of these"
"GEN24_24853","See Maori art or crafts being created"
"GEN24_24853","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24853","Visit a Maori marae (a Maori meeting place)"
"GEN24_24856","Eat Maori traditional food"
"GEN24_24856","See Maori art or crafts being created"
"GEN24_24856","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24856","Some other Maori cultural activity"
"GEN24_24856","Visit a Maori marae (a Maori meeting place)"
"GEN24_24857","Eat Maori traditional food"
"GEN24_24857","Visit a Maori marae (a Maori meeting place)"
"GEN24_24859","None of these"
"GEN24_24860","None of these"
"GEN24_24864","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24865","Eat Maori traditional food"
"GEN24_24865","See Maori art or crafts being created"
"GEN24_24865","Visit a Maori marae (a Maori meeting place)"
"GEN24_24865","Watch a live Maori performance"
"GEN24_24866","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24866","Visit a Maori marae (a Maori meeting place)"
"GEN24_24866","Watch a live Maori performance"
"GEN24_24867","None of these"
"GEN24_24870","None of these"
"GEN24_24873","None of these"
"GEN24_24874","Some other Maori cultural activity"
"GEN24_24876","None of these"
"GEN24_24878","None of these"
"GEN24_24883","None of these"
"GEN24_24887","None of these"
"GEN24_24888","None of these"
"GEN24_24889","None of these"
"GEN24_24891","None of these"
"GEN24_24896","None of these"
"GEN24_24897","Visit a Maori marae (a Maori meeting place)"
"GEN24_24898","None of these"
"GEN24_24899","None of these"
"GEN24_24900","None of these"
"GEN24_24901","Visit a Maori family in their home"
"GEN24_24903","None of these"
"GEN24_24905","Eat Maori traditional food"
"GEN24_24905","Watch a live Maori performance"
"GEN24_24907","None of these"
"GEN24_24908","None of these"
"GEN24_24909","None of these"
"GEN24_24913","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24913","Visit a Maori family in their home"
"GEN24_24913","Visit a Maori marae (a Maori meeting place)"
"GEN24_24938","None of these"
"GEN24_24941","None of these"
"GEN24_24945","None of these"
"GEN24_24947","None of these"
"GEN24_24951","None of these"
"GEN24_24964","None of these"
"GEN24_24966","Eat Maori traditional food"
"GEN24_24966","See Maori artefacts, art or crafts in an exhibition"
"GEN24_24966","Some other Maori cultural activity"
"GEN24_24966","Visit a Maori marae (a Maori meeting place)"
"GEN24_24966","Watch a live Maori performance"
"GEN24_24968","None of these"
"GEN24_24970","None of these"
"GEN24_24976","None of these"
"GEN24_25002","None of these"
"GEN24_25030","None of these"
"GEN24_25040","None of these"
"GEN24_25046","See Maori art or crafts being created"
"GEN24_25064","Watch a live Maori performance"
"GEN24_25067","None of these"
"GEN24_25076","None of these"
"GEN24_25092","None of these"
"GEN24_25095","Eat Maori traditional food"
"GEN24_25095","See Maori art or crafts being created"
"GEN24_25095","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25095","Visit a Maori marae (a Maori meeting place)"
"GEN24_25095","Watch a live Maori performance"
"GEN24_25097","None of these"
"GEN24_25105","None of these"
"GEN24_25110","None of these"
"GEN24_25112","None of these"
"GEN24_25113","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25121","None of these"
"GEN24_25123","None of these"
"GEN24_25131","None of these"
"GEN24_25140","None of these"
"GEN24_25144","None of these"
"GEN24_25150","None of these"
"GEN24_25163","None of these"
"GEN24_25169","None of these"
"GEN24_25173","None of these"
"GEN24_25177","None of these"
"GEN24_25181","See Maori art or crafts being created"
"GEN24_25181","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25182","None of these"
"GEN24_25185","None of these"
"GEN24_25199","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25205","None of these"
"GEN24_25207","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25207","Some other Maori cultural activity"
"GEN24_25207","Visit a Maori marae (a Maori meeting place)"
"GEN24_25207","Watch a live Maori performance"
"GEN24_25210","None of these"
"GEN24_25220","None of these"
"GEN24_25233","None of these"
"GEN24_25235","None of these"
"GEN24_25241","None of these"
"GEN24_25247","None of these"
"GEN24_25255","None of these"
"GEN24_25259","None of these"
"GEN24_25262","None of these"
"GEN24_25269","See Maori art or crafts being created"
"GEN24_25269","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25276","None of these"
"GEN24_25289","None of these"
"GEN24_25290","None of these"
"GEN24_25297","None of these"
"GEN24_25304","See Maori art or crafts being created"
"GEN24_25304","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25304","Visit a Maori marae (a Maori meeting place)"
"GEN24_25305","See Maori art or crafts being created"
"GEN24_25318","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25325","See Maori art or crafts being created"
"GEN24_25325","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25333","None of these"
"GEN24_25357","Eat Maori traditional food"
"GEN24_25357","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25357","Visit a Maori marae (a Maori meeting place)"
"GEN24_25357","Watch a live Maori performance"
"GEN24_25358","None of these"
"GEN24_25367","None of these"
"GEN24_25372","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25372","Watch a live Maori performance"
"GEN24_25374","None of these"
"GEN24_25383","Eat Maori traditional food"
"GEN24_25383","Visit a Maori marae (a Maori meeting place)"
"GEN24_25390","None of these"
"GEN24_25394","Some other Maori cultural activity"
"GEN24_25395","Eat Maori traditional food"
"GEN24_25395","Watch a live Maori performance"
"GEN24_25397","None of these"
"GEN24_25405","None of these"
"GEN24_25407","None of these"
"GEN24_25408","None of these"
"GEN24_25411","None of these"
"GEN24_25412","None of these"
"GEN24_25420","None of these"
"GEN24_25436","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25436","Visit a Maori marae (a Maori meeting place)"
"GEN24_25439","Visit a Maori marae (a Maori meeting place)"
"GEN24_25441","None of these"
"GEN24_25451","None of these"
"GEN24_25469","None of these"
"GEN24_25484","None of these"
"GEN24_25497","Visit a Maori marae (a Maori meeting place)"
"GEN24_25523","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25538","None of these"
"GEN24_25542","None of these"
"GEN24_25558","None of these"
"GEN24_25567","Eat Maori traditional food"
"GEN24_25567","Visit a Maori marae (a Maori meeting place)"
"GEN24_25567","Watch a live Maori performance"
"GEN24_25590","None of these"
"GEN24_25593","Eat Maori traditional food"
"GEN24_25593","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25593","Watch a live Maori performance"
"GEN24_25610","None of these"
"GEN24_25614","Watch a live Maori performance"
"GEN24_25631","None of these"
"GEN24_25637","See Maori art or crafts being created"
"GEN24_25654","None of these"
"GEN24_25659","None of these"
"GEN24_25666","None of these"
"GEN24_25669","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25685","Eat Maori traditional food"
"GEN24_25685","Some other Maori cultural activity"
"GEN24_25685","Visit a Maori family in their home"
"GEN24_25685","Watch a live Maori performance"
"GEN24_25686","None of these"
"GEN24_25696","None of these"
"GEN24_25710","None of these"
"GEN24_25742","None of these"
"GEN24_25764","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25764","Some other Maori cultural activity"
"GEN24_25764","Visit a Maori marae (a Maori meeting place)"
"GEN24_25764","Watch a live Maori performance"
"GEN24_25770","None of these"
"GEN24_25779","None of these"
"GEN24_25780","Eat Maori traditional food"
"GEN24_25780","See Maori art or crafts being created"
"GEN24_25780","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25780","Some other Maori cultural activity"
"GEN24_25780","Visit a Maori marae (a Maori meeting place)"
"GEN24_25780","Watch a live Maori performance"
"GEN24_25782","Eat Maori traditional food"
"GEN24_25782","See Maori art or crafts being created"
"GEN24_25782","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25782","Visit a Maori marae (a Maori meeting place)"
"GEN24_25782","Watch a live Maori performance"
"GEN24_25784","None of these"
"GEN24_25795","None of these"
"GEN24_25802","None of these"
"GEN24_25803","See Maori art or crafts being created"
"GEN24_25803","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25809","Some other Maori cultural activity"
"GEN24_25811","See Maori art or crafts being created"
"GEN24_25811","Visit a Maori marae (a Maori meeting place)"
"GEN24_25811","Watch a live Maori performance"
"GEN24_25827","None of these"
"GEN24_25834","None of these"
"GEN24_25835","None of these"
"GEN24_25836","None of these"
"GEN24_25840","None of these"
"GEN24_25854","None of these"
"GEN24_25863","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25865","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25868","None of these"
"GEN24_25882","Some other Maori cultural activity"
"GEN24_25882","Visit a Maori marae (a Maori meeting place)"
"GEN24_25891","None of these"
"GEN24_25896","None of these"
"GEN24_25898","Eat Maori traditional food"
"GEN24_25909","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25916","Some other Maori cultural activity"
"GEN24_25925","None of these"
"GEN24_25931","None of these"
"GEN24_25940","None of these"
"GEN24_25942","See Maori artefacts, art or crafts in an exhibition"
"GEN24_25949","None of these"
"GEN24_25956","None of these"
"GEN24_25961","None of these"
"GEN24_25964","None of these"
"GEN24_25986","None of these"
"GEN24_25993","Eat Maori traditional food"
"GEN24_25993","Visit a Maori marae (a Maori meeting place)"
"GEN24_25993","Watch a live Maori performance"
"GEN24_25997","None of these"
"GEN24_26036","Eat Maori traditional food"
"GEN24_26036","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26036","Visit a Maori marae (a Maori meeting place)"
"GEN24_26036","Watch a live Maori performance"
"GEN24_26037","Some other Maori cultural activity"
"GEN24_26038","Eat Maori traditional food"
"GEN24_26038","Some other Maori cultural activity"
"GEN24_26038","Visit a Maori marae (a Maori meeting place)"
"GEN24_26038","Watch a live Maori performance"
"GEN24_26040","None of these"
"GEN24_26043","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26049","None of these"
"GEN24_26060","None of these"
"GEN24_26061","Eat Maori traditional food"
"GEN24_26061","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26061","Visit a Maori marae (a Maori meeting place)"
"GEN24_26061","Watch a live Maori performance"
"GEN24_26070","Eat Maori traditional food"
"GEN24_26070","Visit a Maori marae (a Maori meeting place)"
"GEN24_26070","Watch a live Maori performance"
"GEN24_26080","None of these"
"GEN24_26089","See Maori art or crafts being created"
"GEN24_26089","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26089","Some other Maori cultural activity"
"GEN24_26089","Visit a Maori marae (a Maori meeting place)"
"GEN24_26089","Watch a live Maori performance"
"GEN24_26092","None of these"
"GEN24_26094","Eat Maori traditional food"
"GEN24_26094","Some other Maori cultural activity"
"GEN24_26094","Visit a Maori marae (a Maori meeting place)"
"GEN24_26094","Watch a live Maori performance"
"GEN24_26097","None of these"
"GEN24_26104","None of these"
"GEN24_26113","Eat Maori traditional food"
"GEN24_26113","See Maori art or crafts being created"
"GEN24_26113","Visit a Maori family in their home"
"GEN24_26113","Visit a Maori marae (a Maori meeting place)"
"GEN24_26113","Watch a live Maori performance"
"GEN24_26119","None of these"
"GEN24_26136","None of these"
"GEN24_26145","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26163","Some other Maori cultural activity"
"GEN24_26174","None of these"
"GEN24_26177","None of these"
"GEN24_26184","None of these"
"GEN24_26193","Eat Maori traditional food"
"GEN24_26193","Visit a Maori marae (a Maori meeting place)"
"GEN24_26193","Watch a live Maori performance"
"GEN24_26196","Eat Maori traditional food"
"GEN24_26196","See Maori art or crafts being created"
"GEN24_26196","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26196","Visit a Maori marae (a Maori meeting place)"
"GEN24_26196","Watch a live Maori performance"
"GEN24_26204","None of these"
"GEN24_26219","Eat Maori traditional food"
"GEN24_26219","See Maori art or crafts being created"
"GEN24_26219","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26219","Visit a Maori marae (a Maori meeting place)"
"GEN24_26219","Watch a live Maori performance"
"GEN24_26220","None of these"
"GEN24_26225","None of these"
"GEN24_26228","None of these"
"GEN24_26243","None of these"
"GEN24_26255","None of these"
"GEN24_26256","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26256","Visit a Maori marae (a Maori meeting place)"
"GEN24_26256","Watch a live Maori performance"
"GEN24_26266","None of these"
"GEN24_26272","Eat Maori traditional food"
"GEN24_26272","Watch a live Maori performance"
"GEN24_26281","Eat Maori traditional food"
"GEN24_26281","See Maori artefacts, art or crafts in an exhibition"
